epoch,total_loss,task_loss,pde_loss,boundary_loss,field_target_loss,geom_constraint_loss,min_value_loss,field_upper_boundary_loss,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,weight_boundary,weight_field_target,weight_field_upper_boundary,weight_geom_constraint,weight_min_value,weight_pde
41,2.9616916179656982,3.063483238220215,10113.3125,0.49916544556617737,15.945474624633789,0.11284182965755463,0.0,5.3556352213490754e-05,1.513521432876587,1.5129246711730957,1.5127239227294922,1.512772560119629,1.5129380226135254,1.513128399848938,2.113288164138794,2.5131964683532715,1.0420076847076416,1.0420228242874146,1.0420345067977905,1.5420173406600952,3.0131471157073975,3.012770414352417,3.0127196311950684,3.0128424167633057,3.0130295753479004,3.0132100582122803,1.5133378505706787,1.5132025480270386,1.5132179260253906,1.5132007598876953,1.5131040811538696,1.5127094984054565,1.0310065746307373,0.9894848465919495,0.9963040947914124,1.0478078126907349,1.0428944826126099,1.000057578086853
42,2.950406551361084,3.0554263591766357,10113.3125,0.5030829906463623,15.96999740600586,0.11017003655433655,0.0,4.746181002701633e-05,1.5135809183120728,1.5129766464233398,1.5127739906311035,1.512821912765503,1.5129872560501099,1.5131782293319702,2.1133387088775635,2.513246536254883,1.0430078506469727,1.0430233478546143,1.0430352687835693,1.5430177450180054,3.0132009983062744,3.0128209590911865,3.0127689838409424,3.0128915309906006,3.0130789279937744,3.0132601261138916,1.5133885145187378,1.5132523775100708,1.513268232345581,1.5132509469985962,1.5131525993347168,1.5127503871917725,1.0322988033294678,0.9889222979545593,0.9965409636497498,1.0492160320281982,1.0439379215240479,1.000006079673767
43,2.9916162490844727,3.099848985671997,10113.3125,0.501360297203064,15.897810935974121,0.10752899944782257,0.0,0.00015452157822437584,1.5136381387710571,1.5130270719528198,1.5128231048583984,1.5128709077835083,1.513037085533142,1.5132293701171875,2.113391399383545,2.5133004188537598,1.0440078973770142,1.044023871421814,1.0440360307693481,1.5440181493759155,3.0132532119750977,3.0128703117370605,3.012817621231079,3.0129406452178955,3.013129234313965,3.0133118629455566,1.513441562652588,1.5133062601089478,1.5133241415023804,1.5133086442947388,1.5132116079330444,1.5128068923950195,1.0335898399353027,0.9883907437324524,0.9967837333679199,1.0506317615509033,1.0449823141098022,0.9999560713768005
44,2.9451534748077393,3.056640625,10113.3125,0.5016545057296753,15.918058395385742,0.10492061823606491,0.0,9.410290658706799e-05,1.5136913061141968,1.5130741596221924,1.5128695964813232,1.5129181146621704,1.5130860805511475,1.5132805109024048,2.1134445667266846,2.5133562088012695,1.0450079441070557,1.0450243949890137,1.045036792755127,1.5450184345245361,3.0133018493652344,3.0129165649414062,3.012864112854004,3.012988567352295,3.013179063796997,3.01336407661438,1.5134954452514648,1.5133625268936157,1.513383388519287,1.513371229171753,1.5132780075073242,1.5128751993179321,1.0348795652389526,0.9878827929496765,0.9970332980155945,1.0520548820495605,1.0460277795791626,0.9999344348907471
45,2.9602277278900146,3.0750300884246826,10113.3125,0.5041822195053101,15.948332786560059,0.10234426707029343,0.0,0.00013556166959460825,1.5137434005737305,1.5131202936172485,1.5129142999649048,1.512962818145752,1.5131322145462036,1.5133285522460938,2.113494396209717,2.5134081840515137,1.0460079908370972,1.0460249185562134,1.0460375547409058,1.5460187196731567,3.013349771499634,3.0129616260528564,3.012908458709717,3.013033628463745,3.01322603225708,3.0134129524230957,1.5135458707809448,1.5134148597717285,1.513438105583191,1.5134285688400269,1.513338327407837,1.5129367113113403,1.0361669063568115,0.987388014793396,0.9972885251045227,1.0534850358963013,1.0470744371414185,0.9999507069587708
46,2.9476840496063232,3.065859317779541,10113.3125,0.5008519887924194,15.92552375793457,0.09979994595050812,0.0,0.00014583388110622764,1.5137944221496582,1.513166069984436,1.5129587650299072,1.5130072832107544,1.5131778717041016,1.5133757591247559,2.1135430335998535,2.513458251953125,1.0470080375671387,1.047025442123413,1.0470383167266846,1.5470190048217773,3.013396978378296,3.0130064487457275,3.0129525661468506,3.013078451156616,3.013272285461426,3.013460636138916,1.5135947465896606,1.5134650468826294,1.5134896039962769,1.5134813785552979,1.5133925676345825,1.5129897594451904,1.0374524593353271,0.9869164228439331,0.9975488781929016,1.0549222230911255,1.0481220483779907,0.9999927878379822
47,2.9160563945770264,3.0376601219177246,10113.3125,0.49783310294151306,15.944093704223633,0.09728764742612839,0.0,0.00011747035023290664,1.5138449668884277,1.5132101774215698,1.5130013227462769,1.5130500793457031,1.5132217407226562,1.5134210586547852,2.113589286804199,2.513505458831787,1.0480080842971802,1.0480258464813232,1.0480390787124634,1.548019289970398,3.0134429931640625,3.013049364089966,3.0129947662353516,3.0131216049194336,3.0133166313171387,3.0135061740875244,1.5136412382125854,1.513512134552002,1.5135374069213867,1.5135297775268555,1.5134414434432983,1.5130362510681152,1.0387365818023682,0.9864616990089417,0.9978146553039551,1.056365966796875,1.0491706132888794,1.0000349283218384
48,2.881040573120117,3.006096839904785,10113.3134765625,0.49873852729797363,15.961370468139648,0.09480678290128708,0.0,7.554372859885916e-05,1.5138940811157227,1.513251543045044,1.5130409002304077,1.5130897760391235,1.513262391090393,1.5134629011154175,2.1136319637298584,2.5135488510131836,1.0490081310272217,1.0490262508392334,1.0490398406982422,1.5490195751190186,3.013486623764038,3.013089179992676,3.0130341053009033,3.0131616592407227,3.013357639312744,3.0135483741760254,1.5136840343475342,1.5135552883148193,1.5135809183120728,1.5135736465454102,1.5134855508804321,1.513078212738037,1.0400186777114868,0.9860183000564575,0.9980864524841309,1.0578163862228394,1.050220251083374,1.0000536441802979
49,2.8617782592773438,2.990281343460083,10113.3134765625,0.5024813413619995,15.954434394836426,0.0923585444688797,0.0,5.8058194554178044e-05,1.513940453529358,1.513291358947754,1.5130784511566162,1.5131266117095947,1.5132997035980225,1.5135009288787842,2.113670587539673,2.513587713241577,1.0500081777572632,1.0500266551971436,1.050040602684021,1.5500198602676392,3.013528347015381,3.013127326965332,3.013070821762085,3.0131983757019043,3.013395071029663,3.0135865211486816,1.5137227773666382,1.5135939121246338,1.5136196613311768,1.5136122703552246,1.513523817062378,1.513113260269165,1.0412979125976562,0.9855902791023254,0.9983641505241394,1.0592730045318604,1.0512710809707642,1.0000399351119995
50,2.854517936706543,2.9864566326141357,10113.314453125,0.5024680495262146,15.951681137084961,0.08994290232658386,0.0,6.818970723543316e-05,1.51398503780365,1.513330340385437,1.51311457157135,1.5131611824035645,1.5133341550827026,1.5135358572006226,2.11370587348938,2.513622760772705,1.0510082244873047,1.0510270595550537,1.0510413646697998,1.5510201454162598,3.0135691165924072,3.013164520263672,3.013105630874634,3.013232469558716,3.0134294033050537,3.0136215686798096,1.5137581825256348,1.5136287212371826,1.5136544704437256,1.5136469602584839,1.5135579109191895,1.5131433010101318,1.0425739288330078,0.9851799607276917,0.9986473321914673,1.0607359409332275,1.0523228645324707,1.0000042915344238
51,2.8410778045654297,2.9764530658721924,10113.314453125,0.4998229146003723,15.955554962158203,0.08755814284086227,0.0,7.178802479756996e-05,1.514028549194336,1.5133672952651978,1.513148307800293,1.5131933689117432,1.5133661031723022,1.5135681629180908,2.113738536834717,2.513655185699463,1.0520082712173462,1.0520274639129639,1.052042007446289,1.5520204305648804,3.01360821723938,3.0131993293762207,3.0131380558013916,3.0132641792297363,3.0134613513946533,3.0136539936065674,1.5137909650802612,1.5136610269546509,1.513687014579773,1.5136795043945312,1.5135900974273682,1.5131714344024658,1.0438474416732788,0.9847865700721741,0.9989355802536011,1.0622048377990723,1.0533757209777832,0.999969482421875
52,2.8071579933166504,2.9459922313690186,10113.314453125,0.4991903305053711,15.981932640075684,0.08520709723234177,0.0,3.310151805635542e-05,1.5140689611434937,1.513400912284851,1.5131789445877075,1.513222575187683,1.513395071029663,1.5135974884033203,2.1137681007385254,2.5136845111846924,1.0530083179473877,1.053027868270874,1.0530426502227783,1.553020715713501,3.013643980026245,3.013231039047241,3.0131676197052,3.0132930278778076,3.0134902000427246,3.013683319091797,1.5138205289840698,1.5136901140213013,1.5137159824371338,1.513708233833313,1.5136182308197021,1.5131950378417969,1.0451184511184692,0.9844006299972534,0.9992295503616333,1.0636794567108154,1.0544296503067017,0.9999554753303528
53,2.8570334911346436,2.9993600845336914,10113.3125,0.500930666923523,15.920544624328613,0.0828869417309761,0.0,0.00014524611469823867,1.5141100883483887,1.5134364366531372,1.5132111310958862,1.51325261592865,1.513424277305603,1.513626217842102,2.1137964725494385,2.513711929321289,1.0540083646774292,1.0540282726287842,1.0540432929992676,1.5540210008621216,3.013681411743164,3.0132644176483154,3.0131983757019043,3.013322353363037,3.013519048690796,3.01371169090271,1.5138486623764038,1.5137170553207397,1.513742208480835,1.5137335062026978,1.5136418342590332,1.5132122039794922,1.046386480331421,0.9840484857559204,0.9995266795158386,1.065159797668457,1.0554845333099365,0.9999691247940063
54,2.843398332595825,2.989281415939331,10113.3134765625,0.5013517141342163,15.930726051330566,0.08059827238321304,0.0,0.00014124662266112864,1.5141525268554688,1.5134735107421875,1.5132440328598022,1.5132826566696167,1.5134528875350952,1.5136538743972778,2.113823413848877,2.513737201690674,1.0550084114074707,1.0550286769866943,1.0550439357757568,1.5550212860107422,3.0137205123901367,3.013298988342285,3.0132293701171875,3.0133514404296875,3.013546943664551,3.0137386322021484,1.5138750076293945,1.5137416124343872,1.513765573501587,1.5137553215026855,1.51366126537323,1.5132240056991577,1.0476512908935547,0.9837252497673035,0.9998270869255066,1.066645622253418,1.056540608406067,0.9999997019767761
55,2.7607545852661133,2.9102423191070557,10113.3125,0.4996306896209717,15.969677925109863,0.07834271341562271,0.0,1.7934344214154407e-05,1.5141913890838623,1.5135074853897095,1.5132745504379272,1.5133109092712402,1.5134800672531128,1.513680338859558,2.11384916305542,2.513761520385742,1.0560084581375122,1.0560290813446045,1.056044578552246,1.5560215711593628,3.013756275177002,3.0133309364318848,3.013258218765259,3.013378858566284,3.01357364654541,3.0137646198272705,1.5139002799987793,1.5137653350830078,1.513788104057312,1.5137765407562256,1.5136805772781372,1.513236403465271,1.0489134788513184,0.983414351940155,1.0001330375671387,1.0681366920471191,1.0575977563858032,1.0000277757644653
56,2.7490060329437256,2.9021124839782715,10113.314453125,0.5002497434616089,15.970137596130371,0.07611864060163498,0.0,1.7560330888954923e-05,1.514227271080017,1.5135388374328613,1.5133026838302612,1.513337254524231,1.5135055780410767,1.5137052536010742,2.1138734817504883,2.513784646987915,1.0570085048675537,1.0570294857025146,1.0570452213287354,1.5570218563079834,3.013789176940918,3.0133602619171143,3.013284921646118,3.013404607772827,3.013598680496216,3.013788938522339,1.5139241218566895,1.5137877464294434,1.5138095617294312,1.5137969255447388,1.5136991739273071,1.513248085975647,1.0501725673675537,0.9831164479255676,1.0004441738128662,1.0696330070495605,1.058655858039856,1.0000361204147339
57,2.7632155418395996,2.919938325881958,10113.314453125,0.5007879734039307,15.943207740783691,0.07392659783363342,0.0,6.53263195999898e-05,1.5142613649368286,1.5135688781738281,1.513329267501831,1.5133615732192993,1.513528823852539,1.5137276649475098,2.1138949394226074,2.5138041973114014,1.0580085515975952,1.0580298900604248,1.0580458641052246,1.558022141456604,3.0138208866119385,3.013388156890869,3.013309955596924,3.013428211212158,3.0136213302612305,3.013810634613037,1.5139449834823608,1.5138065814971924,1.513826847076416,1.5138124227523804,1.51371169090271,1.5132514238357544,1.0514286756515503,0.9828435182571411,1.000759482383728,1.071134328842163,1.0597150325775146,1.0000215768814087
58,2.7337427139282227,2.8940863609313965,10113.314453125,0.4998015761375427,15.949775695800781,0.07176708430051804,0.0,3.620852658059448e-05,1.5142916440963745,1.5135959386825562,1.5133531093597412,1.5133832693099976,1.5135494470596313,1.513747215270996,2.1139132976531982,2.513820171356201,1.0590085983276367,1.059030294418335,1.0590465068817139,1.5590224266052246,3.0138492584228516,3.013413429260254,3.0133323669433594,3.013449192047119,3.013641119003296,3.013829231262207,1.5139625072479248,1.5138214826583862,1.513839602470398,1.5138224363327026,1.5137172937393188,1.5132449865341187,1.0526820421218872,0.9825924634933472,1.0010792016983032,1.0726405382156372,1.0607752799987793,0.9999950528144836
59,2.7786271572113037,2.9426045417785645,10113.314453125,0.5016205310821533,15.952827453613281,0.06963857263326645,0.0,0.0001311199157498777,1.5143253803253174,1.5136237144470215,1.5133768320083618,1.513404369354248,1.5135691165924072,1.513765573501587,2.1139302253723145,2.5138344764709473,1.0600086450576782,1.0600306987762451,1.0600471496582031,1.5600227117538452,3.0138792991638184,3.0134387016296387,3.0133543014526367,3.0134692192077637,3.013659954071045,3.0138466358184814,1.5139786005020142,1.513834834098816,1.5138508081436157,1.5138309001922607,1.513721227645874,1.513236403465271,1.0539321899414062,0.9823615550994873,1.0014013051986694,1.0741513967514038,1.06183660030365,0.9999738335609436
60,2.7691519260406494,2.9367892742156982,10113.314453125,0.5018967390060425,15.940176963806152,0.06754359602928162,0.0,0.00013599335215985775,1.5143623352050781,1.5136526823043823,1.5134012699127197,1.5134261846542358,1.5135893821716309,1.513784408569336,2.113947629928589,2.5138494968414307,1.0610086917877197,1.0610311031341553,1.0610477924346924,1.5610229969024658,3.013911008834839,3.01346492767334,3.0133769512176514,3.0134899616241455,3.013679265975952,3.013864517211914,1.5139952898025513,1.513848900794983,1.5138630867004395,1.5138407945632935,1.513727068901062,1.5132299661636353,1.0551788806915283,0.982155978679657,1.0017259120941162,1.075666904449463,1.0628989934921265,0.9999708533287048
61,2.6841964721679688,2.8555376529693604,10113.314453125,0.5005373954772949,15.982516288757324,0.06547963619232178,0.0,6.7111491262039635e-06,1.5143959522247314,1.5136791467666626,1.5134235620498657,1.5134459733963013,1.5136077404022217,1.5138014554977417,2.1139636039733887,2.5138630867004395,1.0620087385177612,1.0620315074920654,1.0620484352111816,1.5620232820510864,3.0139400959014893,3.01348876953125,3.013397455215454,3.0135087966918945,3.0136966705322266,3.013880729675293,1.5140104293823242,1.5138617753982544,1.5138742923736572,1.5138499736785889,1.5137325525283813,1.5132235288619995,1.0564228296279907,0.9819566011428833,1.002055287361145,1.0771868228912354,1.0639623403549194,0.9999862909317017
62,2.7134828567504883,2.8885555267333984,10113.314453125,0.4999014735221863,15.938968658447266,0.06344770640134811,0.0,8.376307960134e-05,1.5144292116165161,1.513705849647522,1.5134459733963013,1.5134656429290771,1.5136256217956543,1.5138177871704102,2.113978385925293,2.5138750076293945,1.0630087852478027,1.0630319118499756,1.063049077987671,1.563023567199707,3.0139694213867188,3.0135128498077393,3.013417959213257,3.0135273933410645,3.0137135982513428,3.0138959884643555,1.514024257659912,1.513872742652893,1.5138829946517944,1.5138556957244873,1.5137333869934082,1.5132105350494385,1.057664155960083,0.9817831516265869,1.0023878812789917,1.0787110328674316,1.065026879310608,1.0000088214874268
63,2.692518711090088,2.8713574409484863,10113.3134765625,0.4988586902618408,15.939573287963867,0.06144779548048973,0.0,6.928260700078681e-05,1.5144611597061157,1.5137320756912231,1.513468623161316,1.5134861469268799,1.5136445760726929,1.5138349533081055,2.1139936447143555,2.5138869285583496,1.0640088319778442,1.0640323162078857,1.0640497207641602,1.5640238523483276,3.013997793197632,3.0135366916656494,3.013439178466797,3.013546943664551,3.0137314796447754,3.0139119625091553,1.5140382051467896,1.5138834714889526,1.5138905048370361,1.5138591527938843,1.5137302875518799,1.5131911039352417,1.0589030981063843,0.9816341996192932,1.0027236938476562,1.0802395343780518,1.0660924911499023,1.000023603439331
64,2.6981618404388428,2.8807852268218994,10113.3134765625,0.49925291538238525,15.929278373718262,0.05947991460561752,0.0,9.916629642248154e-05,1.5144950151443481,1.5137608051300049,1.5134949684143066,1.5135111808776855,1.5136682987213135,1.5138567686080933,2.114013195037842,2.5139031410217285,1.0650088787078857,1.065032720565796,1.0650502443313599,1.5650241374969482,3.014028310775757,3.013563871383667,3.0134644508361816,3.013571262359619,3.01375412940979,3.013932228088379,1.5140563249588013,1.5138981342315674,1.5139018297195435,1.5138661861419678,1.5137306451797485,1.5131747722625732,1.060139536857605,0.9815132021903992,1.0030622482299805,1.081771969795227,1.0671590566635132,1.0000216960906982
